Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num,#country+code,#region+main+code,#region+sub+code,#region+intermediate+code
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-24,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-23,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-22,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-21,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-20,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-19,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-18,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-17,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-16,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-15,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-14,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-13,11,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-12,9,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-11,9,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-10,9,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-09,9,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-08,9,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-07,9,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-06,6,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-05,6,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-04,6,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-03,6,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-02,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-01,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-31,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-30,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-29,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-28,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-27,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-26,5,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-25,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-24,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-23,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-22,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-21,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-20,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-19,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-18,1,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-17,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-16,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-15,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-14,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-13,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-12,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-11,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-10,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-09,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-08,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-07,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-06,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-05,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-04,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-03,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-02,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-03-01,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-29,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-28,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-27,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-26,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-25,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-24,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-23,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-22,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-21,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-20,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-19,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-18,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-17,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-16,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-15,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-14,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-13,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-12,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-11,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-10,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-09,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-08,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-07,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-06,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-05,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-04,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-03,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-02,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-02-01,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-31,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-30,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-29,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-28,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-27,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-26,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-25,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-24,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-23,0,MSR,19,419,29
Montserrat,United Kingdom,16.7425,-62.1874,2020-01-22,0,MSR,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-03,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-02,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-01,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-30,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-29,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-28,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-27,12,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-26,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-25,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-24,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-23,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-22,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-21,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-20,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-19,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-18,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-17,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-16,11,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-15,10,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-14,10,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-13,10,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-12,9,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-11,8,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-10,8,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-09,8,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-08,8,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-07,8,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-06,8,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-05,5,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-04,5,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-03,5,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-02,5,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-01,6,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-31,5,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-30,5,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-29,4,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-28,4,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-27,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-26,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-25,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-24,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-23,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-22,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-21,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-20,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-19,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-18,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-17,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-16,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-15,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-14,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-13,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-12,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-11,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-10,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-09,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-08,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-07,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-06,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-05,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-04,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-03,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-02,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-01,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-29,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-28,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-27,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-26,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-25,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-24,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-23,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-22,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-21,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-20,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-19,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-18,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-17,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-16,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-15,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-14,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-13,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-12,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-11,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-10,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-09,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-08,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-07,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-06,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-05,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-04,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-03,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-02,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-01,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-31,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-30,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-29,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-28,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-27,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-26,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-25,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-24,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-23,0,TCA,19,419,29
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-22,0,TCA,19,419,29
,Uruguay,-32.5228,-55.7658,2020-05-03,655,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-05-02,652,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-05-01,648,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-30,643,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-29,630,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-28,625,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-27,620,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-26,606,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-25,596,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-24,563,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-23,557,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-22,543,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-21,535,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-20,535,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-19,517,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-18,508,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-17,502,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-16,502,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-15,492,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-14,483,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-13,480,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-12,480,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-11,494,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-10,473,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-09,456,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-08,424,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-07,424,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-06,406,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-05,400,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-04,400,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-03,369,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-02,350,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-04-01,338,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-31,338,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-30,310,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-29,304,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-28,274,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-27,238,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-26,217,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-25,189,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-24,162,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-23,162,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-22,158,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-21,110,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-20,94,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-19,79,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-18,50,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-17,29,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-16,8,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-15,4,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-14,4,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-13,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-12,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-11,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-10,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-09,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-08,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-07,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-06,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-05,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-04,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-03,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-02,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-03-01,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-29,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-28,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-27,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-26,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-25,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-24,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-23,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-22,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-21,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-20,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-19,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-18,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-17,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-16,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-15,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-14,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-13,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-12,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-11,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-10,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-09,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-08,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-07,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-06,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-05,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-04,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-03,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-02,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-02-01,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-31,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-30,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-29,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-28,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-27,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-26,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-25,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-24,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-23,0,URY,19,419,5
,Uruguay,-32.5228,-55.7658,2020-01-22,0,URY,19,419,5
,US,37.0902,-95.7129,2020-05-03,1158040,USA,19,21,
,US,37.0902,-95.7129,2020-05-02,1132539,USA,19,21,
,US,37.0902,-95.7129,2020-05-01,1103461,USA,19,21,
,US,37.0902,-95.7129,2020-04-30,1069424,USA,19,21,
,US,37.0902,-95.7129,2020-04-29,1039909,USA,19,21,
,US,37.0902,-95.7129,2020-04-28,1012582,USA,19,21,
,US,37.0902,-95.7129,2020-04-27,988197,USA,19,21,
,US,37.0902,-95.7129,2020-04-26,965785,USA,19,21,
,US,37.0902,-95.7129,2020-04-25,938154,USA,19,21,
,US,37.0902,-95.7129,2020-04-24,905358,USA,19,21,
,US,37.0902,-95.7129,2020-04-23,869170,USA,19,21,
,US,37.0902,-95.7129,2020-04-22,840351,USA,19,21,
,US,37.0902,-95.7129,2020-04-21,811865,USA,19,21,
,US,37.0902,-95.7129,2020-04-20,784326,USA,19,21,
,US,37.0902,-95.7129,2020-04-19,758809,USA,19,21,
,US,37.0902,-95.7129,2020-04-18,732197,USA,19,21,
,US,37.0902,-95.7129,2020-04-17,699706,USA,19,21,
,US,37.0902,-95.7129,2020-04-16,667592,USA,19,21,
,US,37.0902,-95.7129,2020-04-15,636350,USA,19,21,
,US,37.0902,-95.7129,2020-04-14,607670,USA,19,21,
