price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
7990,vauxhall, Meriva,2016,Manual,19142,Diesel,30,64.2,1.6
32995,skoda, Kodiaq,2020,Automatic,3000,Diesel,150,39.2,2.0
14279,vw, Golf,2016,Manual,37019,Diesel,20,67.3,2.0
8000,toyota, Yaris,2014,Semi-Auto,48200,Petrol,30,55.4,1.3
15450,skoda, Octavia,2019,Automatic,14096,Diesel,150,70.6,1.6
19490,vw, Golf,2019,Automatic,6772,Petrol,145,45.6,1.5
10881,vauxhall, Mokka X,2016,Manual,11720,Petrol,145,47.1,1.4
6999,ford, B-MAX,2015,Manual,50123,Petrol,30,55.4,1.0
8490,hyundi, I10,2018,Manual,7753,Petrol,145,57.7,1.2
17552,vw, Tiguan,2017,Manual,19285,Diesel,145,58.9,2.0
22474,skoda, Superb,2019,Automatic,3721,Petrol,145,36.7,1.5
27698,vw, Sharan,2019,Semi-Auto,10,Diesel,145,40.9,2.0
15495,toyota, Verso,2017,Semi-Auto,6800,Petrol,145,42.8,1.8
9299,ford, Fiesta,2016,Manual,18328,Diesel,0,88.3,1.5
9995,toyota, Yaris,2013,Automatic,45558,Hybrid,0,76.3,1.5
14995,vw, Golf,2017,Manual,7049,Petrol,145,55.4,1.5
11799,vauxhall, Astra,2017,Automatic,14968,Petrol,145,51.4,1.4
7299,hyundi, I10,2017,Manual,21107,Petrol,145,60.1,1.0
2995,ford, S-MAX,2007,Manual,129000,Diesel,200,45.6,1.8
21490,vw, Tiguan,2019,Manual,100,Diesel,145,49.6,2.0
11998,vauxhall, Astra,2018,Manual,5320,Petrol,150,62.8,1.0
13366,vw, Polo,2018,Manual,23599,Petrol,150,60.1,1.0
25500,ford, Focus,2019,Manual,3011,Petrol,145,34.5,2.3
6995,toyota, Aygo,2017,Manual,36473,Petrol,0,68.9,1.0
13495,skoda, Octavia,2017,Semi-Auto,13000,Petrol,145,57.7,1.5
22795,vw, Tiguan,2018,Manual,19131,Diesel,145,50.4,2.0
9799,vw, Golf,2014,Manual,44052,Petrol,30,53.3,1.4
7450,vauxhall, Adam,2014,Manual,25000,Petrol,125,51.4,1.4
20490,vw, Golf,2019,Semi-Auto,3980,Petrol,145,45.6,1.5
26310,vw, Tiguan,2019,Automatic,6000,Petrol,145,37.7,1.5
7998,hyundi, I30,2016,Manual,50167,Diesel,0,78.4,1.6
9500,ford, Mondeo,2013,Automatic,39876,Petrol,260,36.7,2.0
11995,vauxhall, Astra,2018,Manual,11642,Petrol,145,47.1,1.4
28000,ford, Focus,2019,Manual,2500,Petrol,145,34.5,2.3
11498,ford, Fiesta,2016,Manual,8560,Petrol,0,65.7,1.0
9895,vw, Up,2019,Manual,3074,Petrol,145,54.3,1.0
20000,vw, Caddy Maxi Life,2019,Automatic,1000,Diesel,145,46.3,2.0
12289,vw, Polo,2016,Manual,23692,Petrol,20,61.4,1.4
25998,toyota, C-HR,2019,Automatic,2996,Hybrid,135,74.3,1.8
23490,vw, T-Roc,2019,Manual,5814,Diesel,145,50.4,2.0
7990,vw, Polo,2016,Manual,45055,Petrol,20,60.1,1.0
2999,vauxhall, Astra,2007,Automatic,98865,Petrol,300,36.2,1.6
8500,ford, Fiesta,2017,Manual,23693,Petrol,145,65.7,1.0
13495,vw, Polo,2017,Manual,25757,Petrol,150,47.0,1.8
7498,ford, Fiesta,2015,Manual,21074,Petrol,0,65.7,1.0
8999,vauxhall, Astra,2016,Manual,31000,Diesel,0,76.3,1.6
12995,vw, Scirocco,2015,Manual,46000,Diesel,30,53.3,2.0
10480,skoda, Fabia,2018,Manual,7406,Petrol,150,64.2,1.0
6200,skoda, Citigo,2017,Manual,29910,Petrol,150,64.2,1.0
10995,vauxhall, Zafira,2016,Manual,35601,Petrol,200,42.2,1.4
21769,ford, Puma,2020,Manual,169,Petrol,145,50.4,1.0
7498,vauxhall, Corsa,2017,Manual,21475,Petrol,145,55.4,1.4
27499,vw, Passat,2019,Manual,2117,Petrol,145,42.8,1.5
9489,ford, EcoSport,2017,Manual,29500,Petrol,145,52.3,1.0
14530,ford, Focus,2019,Manual,4398,Petrol,145,58.9,1.0
18200,ford, Fiesta,2020,Manual,10,Petrol,145,49.6,1.0
25176,vw, Golf,2020,Manual,1244,Petrol,150,47.1,1.5
9290,ford, Fiesta,2018,Manual,26907,Petrol,145,64.2,1.1
11991,vw, Golf,2016,Manual,35295,Petrol,30,53.3,1.4
8800,ford, Fiesta,2017,Manual,16000,Petrol,150,54.3,1.2
14350,vw, Polo,2019,Manual,298,Petrol,145,52.3,1.0
9490,toyota, Aygo,2019,Manual,687,Petrol,145,56.5,1.0
15000,skoda, Octavia,2019,Manual,11695,Petrol,150,55.4,1.5
9500,ford, Focus,2017,Manual,39382,Petrol,20,60.1,1.0
14450,vw, Passat,2018,Manual,31785,Diesel,145,68.9,2.0
1495,vauxhall, Astra,2008,Manual,121000,Petrol,235,38.7,1.8
16590,vw, Tiguan,2017,Manual,38500,Diesel,165,50.4,2.0
8495,vauxhall, Astra,2016,Manual,52476,Diesel,20,68.9,1.6
11498,vauxhall, Mokka X,2018,Manual,33847,Petrol,145,47.1,1.4
11495,toyota, Yaris,2019,Manual,10994,Petrol,150,47.9,1.5
9999,ford, Fiesta,2017,Manual,18956,Petrol,150,65.7,1.0
11500,ford, Fiesta,2017,Automatic,6273,Petrol,0,57.7,1.0
7298,ford, Fiesta,2016,Manual,33524,Diesel,0,78.5,1.5
11503,toyota, Avensis,2016,Manual,63956,Diesel,30,62.8,2.0
13199,skoda, Yeti Outdoor,2017,Manual,31675,Petrol,145,51.4,1.2
26480,vw, Tiguan,2020,Semi-Auto,780,Petrol,145,37.7,1.5
6999,ford, Fiesta,2015,Manual,61730,Petrol,0,65.7,1.0
10000,ford, Fiesta,2018,Manual,13691,Petrol,145,65.7,1.0
8890,toyota, Aygo,2017,Semi-Auto,22384,Petrol,0,67.3,1.0
5680,vauxhall, Insignia,2016,Manual,117000,Diesel,30,62.8,2.0
12495,skoda, Fabia,2019,Manual,5000,Petrol,145,52.3,1.0
9139,hyundi, IX35,2014,Manual,37095,Diesel,145,53.3,1.7
5495,vauxhall, Corsa,2015,Manual,45416,Petrol,30,55.4,1.4
7995,toyota, Aygo,2017,Manual,21303,Petrol,145,68.9,1.0
10790,ford, Kuga,2015,Manual,33263,Diesel,125,60.1,2.0
6000,ford, Fiesta,2015,Manual,49450,Diesel,0,76.4,1.5
17521,vw, Golf,2019,Automatic,36,Diesel,150,70.6,1.6
18000,ford, Focus,2019,Manual,8985,Petrol,145,60.1,1.0
13995,ford, Fiesta,2018,Automatic,6025,Petrol,145,48.7,1.0
13000,ford, Focus,2018,Manual,39448,Diesel,150,74.3,1.5
11900,ford, Fiesta,2018,Manual,1530,Petrol,145,64.2,1.1
20999,vw, Golf,2017,Semi-Auto,25256,Hybrid,135,156.9,1.4
10290,vw, Up,2019,Manual,1837,Petrol,145,54.3,1.0
9495,ford, Fiesta,2015,Manual,17288,Petrol,0,65.7,1.0
21994,vw, Tiguan,2018,Semi-Auto,11418,Petrol,150,40.4,1.4
9245,toyota, Aygo,2019,Manual,6619,Petrol,145,57.7,1.0
7495,vauxhall, Meriva,2017,Manual,23000,Petrol,150,47.1,1.4
14251,vw, Polo,2017,Semi-Auto,22042,Petrol,20,61.4,1.4
5845,vauxhall, Corsa,2013,Manual,28081,Petrol,125,51.4,1.2
11998,vauxhall, Mokka X,2019,Manual,20195,Petrol,145,39.2,1.4
9991,vw, Polo,2016,Manual,5440,Petrol,20,60.1,1.0
11400,vw, Golf,2017,Manual,36752,Diesel,20,65.7,2.0
13490,skoda, Fabia,2019,Manual,6000,Petrol,145,52.3,1.0
27994,skoda, Kodiaq,2019,Automatic,1452,Diesel,145,42.2,2.0
18199,hyundi, Tucson,2018,Semi-Auto,16172,Diesel,145,57.7,1.7
15189,vw, Golf,2018,Manual,36320,Diesel,145,61.4,1.6
13450,vw, Polo,2019,Manual,14150,Petrol,145,52.3,1.0
11220,vauxhall, Mokka X,2017,Manual,17667,Petrol,145,47.1,1.4
6995,skoda, Fabia,2015,Manual,22000,Petrol,20,58.8,1.0
8995,toyota, Aygo,2017,Manual,3028,Petrol,145,68.9,1.0
18499,ford, Focus,2019,Manual,1286,Petrol,145,58.9,1.0
10750,toyota, Auris,2017,Manual,14497,Petrol,30,58.9,1.2
14650,vw, Polo,2019,Manual,5876,Petrol,145,52.3,1.0
15500,vw, Polo,2020,Manual,1500,Petrol,145,52.3,1.0
9298,ford, Kuga,2014,Manual,45543,Diesel,145,53.3,2.0
8000,toyota, Aygo,2017,Manual,7000,Petrol,150,68.9,1.0
10113,vw, Golf SV,2015,Automatic,47980,Petrol,125,54.3,1.4
14800,vauxhall, Crossland X,2019,Manual,7362,Petrol,145,47.1,1.2
11095,vauxhall, Astra,2016,Semi-Auto,18540,Petrol,125,51.4,1.4
6700,skoda, Citigo,2017,Manual,19104,Petrol,145,64.2,1.0
14998,vw, Golf,2015,Manual,27609,Diesel,20,67.3,2.0
8491,vauxhall, Mokka,2014,Manual,29731,Diesel,30,62.8,1.7
7999,toyota, Yaris,2015,Automatic,48160,Petrol,30,58.0,1.3
8749,vw, Polo,2016,Manual,19913,Petrol,20,60.1,1.2
18440,vw, Golf,2015,Manual,16794,Petrol,200,39.8,2.0
7698,vauxhall, Corsa,2016,Manual,25575,Petrol,30,55.4,1.4
12999,skoda, Octavia,2017,Manual,29025,Petrol,145,53.3,1.4
13495,toyota, Prius,2013,Automatic,35726,Hybrid,0,134.5,1.8
11995,skoda, Octavia,2017,Semi-Auto,22965,Petrol,145,57.7,1.4
11948,vauxhall, Mokka X,2016,Automatic,16593,Petrol,160,43.5,1.4
16495,vw, Scirocco,2018,Manual,30532,Diesel,145,53.3,2.0
29995,vw, Arteon,2019,Semi-Auto,5021,Diesel,145,44.1,2.0
22794,vw, Amarok,2016,Automatic,29500,Diesel,265,35.3,2.0
21750,vw, T-Roc,2019,Manual,8325,Diesel,145,50.4,1.6
11421,vw, Scirocco,2015,Semi-Auto,79929,Diesel,125,53.3,2.0
4821,vauxhall, Corsa,2013,Manual,22800,Petrol,125,51.4,1.2
9998,vauxhall, Astra,2016,Manual,26105,Petrol,125,51.4,1.4
25500,vw, Golf,2019,Automatic,7234,Petrol,145,44.8,2.0
11991,vw, Golf,2016,Manual,37848,Petrol,30,53.3,1.4
22995,toyota, C-HR,2018,Automatic,21626,Hybrid,135,74.3,1.8
10298,vw, Polo,2016,Manual,10801,Petrol,20,60.1,1.0
16993,vw, T-Cross,2019,Manual,4000,Petrol,145,47.9,1.0
8750,toyota, Avensis,2012,Automatic,40796,Petrol,205,42.2,1.8
7790,hyundi, IX35,2014,Manual,62300,Petrol,205,41.5,1.6
9995,skoda, Fabia,2017,Semi-Auto,15600,Petrol,145,60.1,1.2
10498,ford, Fiesta,2016,Manual,9906,Petrol,20,62.8,1.0
11495,ford, Fiesta,2016,Manual,31000,Petrol,145,47.9,1.6
9995,vauxhall, Astra,2017,Automatic,31000,Petrol,125,50.4,1.4
18295,skoda, Superb,2015,Semi-Auto,31624,Petrol,200,39.8,2.0
21490,vw, Golf,2019,Manual,1300,Petrol,145,49.6,1.5
12899,vw, Polo,2016,Manual,23437,Petrol,145,47.0,1.8
12700,ford, Fiesta,2019,Manual,11151,Petrol,145,60.1,1.0
11489,vw, T-Roc,2017,Manual,17954,Petrol,150,60.1,1.0
5495,hyundi, I10,2014,Manual,38751,Petrol,20,60.1,1.0
14750,vw, Polo,2016,Automatic,23210,Petrol,125,50.4,1.8
6799,hyundi, I30,2015,Manual,54412,Diesel,0,78.4,1.6
15995,vw, Golf,2018,Manual,25559,Petrol,145,58.9,1.5
28950,vw, Passat,2019,Semi-Auto,6200,Diesel,145,48.7,2.0
19500,toyota, Prius,2016,Automatic,18096,Hybrid,0,94.1,1.8
9750,ford, Fiesta,2017,Manual,39426,Petrol,20,62.8,1.0
7700,hyundi, I10,2017,Manual,29299,Petrol,145,57.7,1.2
9495,ford, Fiesta,2017,Manual,16884,Petrol,145,65.7,1.0
9999,ford, Grand C-MAX,2016,Manual,31860,Diesel,30,64.2,1.5
9445,toyota, Aygo,2019,Manual,3500,Petrol,145,56.5,1.0
16000,ford, Fiesta,2019,Manual,11,Petrol,145,58.9,1.0
5450,ford, Focus,2013,Manual,79285,Diesel,20,67.3,1.6
7499,ford, Fiesta,2017,Manual,30328,Petrol,125,54.3,1.2
17475,toyota, Auris,2018,Automatic,19176,Hybrid,135,65.6,1.8
14498,toyota, Prius,2013,Automatic,68057,Hybrid,0,68.9,1.8
9998,ford, Fiesta,2017,Manual,10721,Petrol,145,65.7,1.0
6865,vw, Up,2015,Manual,38833,Petrol,20,61.4,1.0
19999,vw, Touran,2018,Manual,10152,Petrol,150,49.6,1.4
17000,hyundi, Tucson,2018,Manual,11500,Diesel,145,61.4,1.7
11698,ford, C-MAX,2016,Manual,13800,Petrol,30,55.4,1.0
11990,skoda, Octavia,2017,Manual,34442,Diesel,145,65.7,2.0
14995,vw, Tiguan,2016,Semi-Auto,42000,Diesel,165,49.6,2.0
11388,vw, Polo,2019,Manual,10038,Petrol,145,48.7,1.0
7745,vauxhall, Corsa,2015,Manual,24589,Petrol,30,54.3,1.4
13500,vauxhall, Mokka X,2018,Semi-Auto,19710,Petrol,145,43.5,1.4
14995,vw, Golf,2016,Manual,52588,Diesel,20,67.3,2.0
19356,vw, Polo,2019,Semi-Auto,6482,Petrol,145,39.8,2.0
6490,vauxhall, Astra,2016,Manual,84277,Diesel,0,85.6,1.6
8400,vw, Polo,2016,Manual,47227,Petrol,20,60.1,1.2
6890,ford, Fiesta,2013,Manual,27732,Diesel,0,76.4,1.5
6900,ford, Fiesta,2013,Manual,52158,Petrol,0,65.7,1.0
19499,vw, Golf,2019,Automatic,9563,Diesel,145,54.3,1.6
8500,toyota, Aygo,2017,Semi-Auto,33443,Petrol,0,67.0,1.0
19999,toyota, C-HR,2017,Automatic,30234,Hybrid,0,74.3,1.8
6295,toyota, Aygo,2017,Manual,16104,Petrol,145,69.0,1.0
8150,vauxhall, Astra,2016,Manual,37806,Diesel,0,78.5,1.6
7599,vauxhall, Insignia,2016,Manual,67121,Diesel,20,72.4,1.6
16990,vw, Golf,2019,Semi-Auto,8106,Petrol,145,45.6,1.6
10799,vw, Polo,2016,Manual,25520,Petrol,0,65.7,1.0
21990,vw, Golf,2017,Automatic,35000,Petrol,145,39.8,2.0
15998,hyundi, Ioniq,2019,Automatic,16280,Hybrid,135,78.5,1.6
9995,hyundi, I10,2016,Automatic,11000,Petrol,145,47.9,1.2
12298,vw, Golf,2017,Semi-Auto,38206,Diesel,20,58.9,1.6
15995,skoda, Yeti Outdoor,2017,Semi-Auto,21872,Diesel,150,51.4,2.0
21999,vw, Tiguan,2019,Semi-Auto,14158,Petrol,150,37.7,1.5
7995,ford, Kuga,2011,Manual,74000,Diesel,195,47.9,2.0
10299,hyundi, I30,2017,Semi-Auto,30335,Diesel,145,68.9,1.6
22495,vw, T-Roc,2019,Semi-Auto,2860,Petrol,145,39.8,1.5
11995,ford, Focus,2015,Manual,43393,Diesel,20,67.3,2.0
13500,ford, Fiesta,2018,Manual,7181,Petrol,145,65.7,1.0
12300,vw, Golf,2016,Manual,22767,Petrol,30,53.3,1.4
13340,vw, Scirocco,2016,Manual,39081,Diesel,20,55.4,2.0
6100,ford, Focus,2013,Manual,48659,Petrol,20,58.9,1.0
12595,ford, Fiesta,2017,Semi-Auto,10713,Petrol,145,54.3,1.0
5495,ford, KA,2016,Manual,22280,Petrol,30,57.7,1.2
11000,ford, Kuga,2016,Manual,57740,Diesel,125,60.1,2.0
7999,ford, Fiesta,2015,Manual,15107,Petrol,0,65.7,1.0
13950,skoda, Octavia,2019,Manual,11056,Petrol,145,55.4,1.5
15459,vw, Golf,2019,Manual,10130,Petrol,145,49.6,1.0
17950,vw, T-Roc,2018,Manual,18200,Petrol,150,53.3,1.5
10160,skoda, Fabia,2019,Manual,7176,Petrol,145,61.4,1.0
13299,vauxhall, Mokka X,2018,Manual,9733,Petrol,145,39.2,1.4
8795,hyundi, I10,2018,Manual,7374,Petrol,145,57.7,1.2
7998,vauxhall, Astra,2015,Manual,49457,Petrol,200,43.5,1.6
4795,vauxhall, Corsa,2014,Manual,72500,Diesel,0,85.6,1.2
8995,toyota, Yaris,2017,Manual,28904,Petrol,30,58.0,1.3
16995,vw, Polo,2019,Manual,1500,Petrol,145,49.6,1.0
16450,ford, Kuga,2019,Manual,10265,Diesel,145,54.3,1.5
9410,vauxhall, Astra,2017,Manual,21417,Diesel,20,72.4,1.6
15750,ford, Fiesta,2020,Manual,52,Petrol,145,54.3,1.0
8220,toyota, Aygo,2018,Manual,23810,Petrol,145,69.0,1.0
8995,vauxhall, Astra,2016,Manual,42046,Diesel,0,76.3,1.6
12298,vauxhall, Mokka X,2019,Manual,10710,Petrol,145,39.2,1.4
8200,vw, Polo,2016,Manual,35615,Petrol,20,58.9,1.0
14950,vw, Golf,2019,Manual,10904,Diesel,150,57.7,1.6
7250,vauxhall, Corsa,2012,Manual,37306,Petrol,265,37.2,1.6
22690,hyundi, Tucson,2019,Manual,6222,Hybrid,145,48.7,1.6
5470,vauxhall, Astra,2013,Manual,49208,Petrol,160,44.8,1.6
37500,ford, Mustang,2018,Manual,5572,Petrol,145,20.8,5.0
14241,ford, Kuga,2017,Manual,26134,Diesel,145,60.1,2.0
14470,hyundi, Tucson,2017,Semi-Auto,32939,Diesel,125,57.6,1.7
15000,ford, Focus,2019,Manual,6602,Petrol,145,60.1,1.0
15200,ford, Fiesta,2019,Semi-Auto,9791,Petrol,145,48.7,1.0
12390,ford, Kuga,2014,Manual,18962,Diesel,125,60.1,2.0
12795,toyota, Yaris,2019,Manual,50,Petrol,145,47.9,1.5
12299,vauxhall, Insignia,2018,Manual,33140,Diesel,145,65.7,1.6
11895,ford, C-MAX,2017,Semi-Auto,17454,Diesel,20,64.2,1.5
18995,vw, T-Cross,2019,Manual,1000,Petrol,145,48.7,1.0
13650,ford, Fiesta,2019,Manual,15983,Petrol,145,58.9,1.0
8998,vauxhall, Mokka,2015,Manual,25352,Petrol,160,44.8,1.4
19000,vw, Touareg,2015,Automatic,45960,Diesel,240,42.8,3.0
6800,vauxhall, Corsa,2016,Manual,23596,Petrol,30,55.4,1.4
14998,vw, Touran,2017,Manual,44609,Diesel,145,64.2,2.0
9600,ford, Fiesta,2018,Manual,22167,Petrol,150,65.7,1.0
6998,vw, Polo,2015,Manual,31422,Petrol,20,60.1,1.0
12800,vauxhall, Astra,2014,Manual,27766,Petrol,300,34.9,2.0
17995,vw, T-Roc,2018,Manual,20961,Petrol,145,55.4,1.0
17500,skoda, Octavia,2019,Automatic,2931,Diesel,145,54.3,2.0
8795,ford, Fiesta,2013,Manual,48258,Petrol,145,47.9,1.6
10800,skoda, Rapid,2017,Manual,22199,Petrol,30,57.7,1.2
12889,vw, Polo,2019,Manual,14478,Other,145,48.7,1.0
13491,toyota, Yaris,2019,Manual,1209,Petrol,145,47.9,1.5
10181,vw, Polo,2017,Manual,37587,Petrol,145,60.1,1.2
20000,skoda, Karoq,2018,Automatic,15600,Diesel,145,62.8,1.6
13499,ford, Mondeo,2017,Manual,27064,Petrol,145,48.7,1.5
12495,vw, Eos,2015,Manual,41850,Diesel,125,58.9,2.0
14999,ford, Mondeo,2016,Automatic,17835,Petrol,235,38.2,2.0
8950,skoda, Fabia,2017,Manual,22316,Petrol,20,60.1,1.2
26295,vw, Golf,2019,Semi-Auto,3996,Petrol,145,43.5,1.5
6698,vauxhall, Corsa,2016,Manual,35619,Petrol,30,55.4,1.4
13290,vw, Polo,2019,Manual,6500,Petrol,145,52.3,1.0
24490,vw, T-Roc,2020,Manual,799,Petrol,145,44.1,1.5
15300,vw, Golf,2017,Manual,37343,Diesel,20,67.3,2.0
10270,ford, Fiesta,2017,Manual,22295,Petrol,145,65.7,1.0
18199,vw, Passat,2019,Automatic,2753,Petrol,145,41.5,1.5
7000,skoda, Fabia,2017,Manual,31148,Petrol,20,60.1,1.2
10360,ford, Fiesta,2018,Manual,39478,Petrol,145,56.5,1.0
15750,ford, Focus,2019,Manual,5620,Petrol,145,49.6,1.0
14998,vw, Golf,2016,Manual,42804,Diesel,20,67.3,2.0
9987,toyota, Yaris,2015,Automatic,31628,Hybrid,0,78.0,1.5
6490,vw, Polo,2016,Manual,31000,Petrol,20,60.1,1.0
15877,ford, Focus,2016,Manual,13400,Petrol,200,41.5,2.0
14000,vw, Golf,2017,Manual,13082,Diesel,150,61.4,1.6
20750,vw, Tiguan,2018,Semi-Auto,28313,Diesel,150,57.6,2.0
6999,toyota, Auris,2012,Automatic,86256,Hybrid,0,70.6,1.8
12495,hyundi, I40,2016,Semi-Auto,31339,Diesel,125,56.5,1.7
13390,vw, Golf,2017,Manual,33344,Petrol,145,58.9,1.0
13340,vw, Golf,2017,Semi-Auto,38404,Petrol,150,55.4,1.4
9995,vw, Golf,2014,Manual,24622,Diesel,0,68.9,1.6
18995,skoda, Octavia,2018,Manual,17920,Petrol,145,42.8,2.0
22000,skoda, Karoq,2019,Automatic,13149,Diesel,150,42.8,2.0
9000,ford, Focus,2015,Manual,18741,Petrol,20,60.1,1.0
16995,hyundi, I30,2019,Manual,2511,Petrol,145,42.2,1.4
7500,toyota, Yaris,2016,Manual,43358,Petrol,30,58.0,1.3
10990,vw, Tiguan,2012,Automatic,38000,Diesel,205,47.7,2.0
28850,toyota, Hilux,2018,Automatic,21622,Diesel,260,36.2,2.4
14990,vw, Polo,2019,Manual,4999,Petrol,150,52.3,1.0
6695,toyota, Aygo,2016,Manual,30465,Petrol,0,69.0,1.0
16245,toyota, Auris,2016,Automatic,31177,Hybrid,0,78.5,1.8
18485,vw, T-Cross,2019,Manual,107,Petrol,145,47.9,1.0
7295,toyota, Aygo,2017,Manual,11341,Petrol,150,68.9,1.0
12490,vw, Golf,2015,Manual,12496,Petrol,30,53.3,1.4
6595,toyota, Aygo,2016,Manual,17059,Petrol,0,69.0,1.0
23995,vw, Golf,2019,Semi-Auto,3000,Petrol,145,43.5,1.5
12995,vw, Passat,2016,Manual,21545,Diesel,20,68.9,2.0
6399,vauxhall, Corsa,2016,Manual,33957,Petrol,30,55.4,1.4
8000,vauxhall, Mokka,2015,Manual,53929,Petrol,205,40.9,1.6
7995,ford, Fiesta,2014,Manual,45000,Petrol,20,62.8,1.0
11961,toyota, Verso,2017,Manual,26409,Diesel,30,62.8,1.6
7495,vauxhall, Viva,2019,Manual,7249,Petrol,145,46.3,1.0
7995,vauxhall, Astra,2016,Manual,86123,Diesel,0,80.7,1.6
9395,skoda, Fabia,2019,Manual,8000,Petrol,150,57.7,1.0
1395,vauxhall, Corsa,2005,Manual,72000,Petrol,145,48.7,1.2
20689,toyota, Corolla,2019,Automatic,7963,Hybrid,135,85.6,1.8
24695,toyota, Prius,2019,Automatic,6500,Hybrid,135,64.2,1.8
22000,vw, Tiguan,2019,Manual,5041,Petrol,145,38.2,1.5
16199,ford, Fiesta,2018,Manual,13041,Petrol,145,40.3,1.5
24500,toyota, Prius,2016,Automatic,11748,Hybrid,0,68.9,1.8
11595,vauxhall, Astra,2019,Manual,15000,Petrol,145,52.3,1.4
15295,ford, Focus,2019,Automatic,8421,Petrol,145,50.4,1.0
19492,skoda, Karoq,2018,Automatic,16326,Petrol,145,51.4,1.5
22999,vw, Golf,2020,Manual,1001,Petrol,150,49.6,1.5
16980,toyota, RAV4,2016,Manual,19570,Diesel,125,60.1,2.0
10995,ford, Grand Tourneo Connect,2014,Manual,37381,Diesel,125,58.9,1.6
18995,ford, EcoSport,2019,Semi-Auto,490,Petrol,145,44.1,1.0
8995,ford, Focus,2016,Manual,12482,Petrol,20,61.4,1.0
8893,vauxhall, Astra,2016,Manual,24654,Petrol,125,51.4,1.4
12995,toyota, Auris,2014,Automatic,64108,Hybrid,0,72.4,1.8
10228,ford, B-MAX,2017,Manual,22677,Petrol,145,57.7,1.0
17520,ford, Focus,2019,Manual,5342,Petrol,145,60.1,1.0
14295,skoda, Octavia,2019,Semi-Auto,7700,Petrol,145,61.4,1.0
10994,vauxhall, Zafira,2017,Manual,34400,Petrol,200,42.2,1.4
6495,toyota, Aygo,2015,Manual,38153,Petrol,0,69.0,1.0
12699,vauxhall, Corsa,2019,Manual,1724,Petrol,145,43.5,1.4
6995,toyota, Aygo,2016,Manual,18778,Petrol,0,69.0,1.0
14495,toyota, RAV4,2015,Automatic,34457,Petrol,235,39.2,2.0
12995,toyota, Avensis,2018,Manual,32236,Diesel,145,67.3,1.6
26990,vw, Sharan,2019,Semi-Auto,8121,Diesel,145,40.9,2.0
25488,toyota, PROACE VERSO,2019,Manual,2456,Diesel,145,40.4,2.0
11841,vauxhall, Mokka X,2017,Manual,25527,Diesel,145,68.9,1.6
15998,vw, Golf,2019,Semi-Auto,15059,Petrol,145,45.6,1.0
19700,ford, Kuga,2019,Manual,1616,Diesel,145,38.2,2.0
9491,vauxhall, Astra,2017,Manual,20813,Petrol,150,51.4,1.4
12498,ford, Fiesta,2019,Manual,7941,Petrol,145,58.9,1.0
2895,vw, Polo,2008,Manual,99000,Petrol,135,48.7,1.2
11280,toyota, Yaris,2019,Manual,6065,Petrol,145,47.9,1.5
9597,ford, Fiesta,2017,Manual,19611,Petrol,0,65.7,1.0
9300,vw, Polo,2017,Manual,31603,Petrol,20,60.1,1.2
8485,skoda, Fabia,2018,Manual,16213,Petrol,145,64.2,1.0
6970,toyota, Aygo,2018,Manual,42248,Petrol,145,69.0,1.0
11000,ford, Focus,2018,Manual,18050,Petrol,145,61.4,1.0
22500,ford, Puma,2019,Manual,2029,Petrol,145,50.4,1.0
13799,vauxhall, Combo Life,2019,Manual,1903,Petrol,145,42.2,1.2
18990,vw, T-Roc,2018,Manual,16530,Petrol,145,53.3,1.5
26990,vw, Golf,2019,Semi-Auto,9118,Petrol,145,37.7,2.0
7900,ford, Ka+,2018,Manual,16414,Petrol,145,57.7,1.2
12695,vw, Passat,2016,Manual,35436,Diesel,20,67.3,2.0
15680,vauxhall, Grandland X,2019,Manual,11245,Petrol,145,44.1,1.2
15280,hyundi, Tucson,2018,Manual,9606,Petrol,145,34.9,1.6
10990,vauxhall, Corsa,2019,Manual,1236,Petrol,145,43.5,1.4
16500,ford, Fiesta,2019,Manual,918,Petrol,145,58.9,1.0
20990,ford, Focus,2018,Manual,7122,Petrol,145,41.5,2.0
12989,ford, Focus,2018,Manual,9884,Petrol,145,60.1,1.0
11000,ford, Fiesta,2018,Manual,32675,Petrol,145,56.5,1.0
14000,ford, Fiesta,2018,Manual,5151,Petrol,150,58.9,1.0
17000,skoda, Scala,2020,Manual,731,Petrol,150,50.4,1.0
13750,hyundi, Tucson,2017,Semi-Auto,24367,Diesel,125,57.6,1.7
10990,ford, Focus,2017,Manual,17239,Petrol,150,60.1,1.0
18999,skoda, Octavia,2019,Manual,2000,Petrol,145,48.7,1.5
27495,vw, Tiguan,2019,Semi-Auto,6140,Diesel,145,39.8,2.0
11350,ford, Fiesta,2018,Manual,12981,Petrol,145,65.7,1.0
32965,vw, Passat,2020,Semi-Auto,7082,Diesel,145,37.2,2.0
11298,skoda, Octavia,2017,Manual,18877,Diesel,0,74.3,1.6
17499,vw, Golf,2019,Manual,8755,Petrol,145,47.1,1.5
12320,toyota, Yaris,2018,Automatic,18708,Hybrid,135,76.3,1.5
12436,toyota, Yaris,2019,Manual,3986,Petrol,145,47.9,1.5
17499,ford, Focus,2019,Automatic,1478,Petrol,145,50.4,1.0
15995,vw, Golf,2018,Manual,21485,Petrol,150,55.4,1.5
11500,ford, Focus,2016,Semi-Auto,6474,Petrol,125,51.4,1.0
