Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Savannah,9/8/12,249144,19300,70,745,0.86,7.27,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID57.0426,No,,6250,
Savannah,9/9/12,199709,19300,108,595,0.36,6.99,0.056375383,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID58.764,No,,,
Savannah,9/10/12,321965,19300,160,1355,0.5,8.8,0.056375383,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID50.796,Yes,,,
Savannah,9/11/12,334811,19300,152,1547,0.64,6.3,0.056375383,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.7572,Yes,,,
Savannah,9/12/12,314677,19300,152,1504,0.15,9.17,0.056375383,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID76.0011,Yes,,,
Savannah,9/13/12,180990,19300,107,509,0.68,9.78,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID68.8791,No,,,
Savannah,9/14/12,185056,19300,90,567,0.51,8.95,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID65.8381,No,,,
Savannah,9/15/12,217122,19300,112,813,0.55,10.13,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID55.4812,No,,3750,
Savannah,9/16/12,188677,19300,95,594,0.73,7.59,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.1316,No,,,
Savannah,9/17/12,192549,19300,65,399,0.57,6.22,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID143.4009,No,,,
Savannah,9/18/12,186368,19300,57,359,0.38,8.93,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.9381,No,,,
Savannah,9/19/12,138872,19300,60,359,0.28,6.49,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.9457,No,,,
Savannah,9/20/12,196706,19300,187,495,0.87,10.12,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.4624,No,,,
Savannah,9/21/12,174613,19300,144,605,0.81,10.21,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.1285,No,,,
Savannah,9/22/12,238496,19300,112,963,1.35,7.22,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.8954,No,,0,
Savannah,9/23/12,179158,19300,134,701,0.1,11.18,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID124.7216,No,,,
Savannah,9/24/12,164012,19300,65,385,0.27,10.43,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID63.0754,No,,,
Savannah,9/25/12,187570,19300,75,343,0.43,8.79,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID2.1624,No,,,
Savannah,9/26/12,154889,19300,89,385,0.09,12.64,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.3216,No,,,
Savannah,9/27/12,167614,19300,122,425,0.67,7.25,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID216.578,No,,,
Savannah,9/28/12,176705,19300,129,591,0.51,10.6,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID217.1346,No,,,
Savannah,9/29/12,231581,19300,136,945,0.63,9.77,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID260.4503,No,,1000,
Savannah,9/30/12,191900,19300,114,590,1.1,11.62,0.050737496,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID177.3285,No,,,
Savannah,10/1/12,138676,19300,64,330,0.69,10.47,0.050737496,October In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.85,No,0.1,,0.032845874
Savannah,10/2/12,178767,19300,94,397,0.28,7.56,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID4.5868,No,,,
Savannah,10/3/12,167685,19300,72,369,0.16,7.66,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID6.964,No,,,
Savannah,10/4/12,165145,19300,94,493,0.23,12.55,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID22.347,No,,,
Savannah,10/5/12,192515,19300,124,601,0.71,10.48,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID30.6805,No,,,
Savannah,10/6/12,422998,19300,332,3964,1.16,9.49,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID46.1922,Yes,,-11250,
Savannah,10/7/12,398373,19300,388,2570,0.2,10.6,0.052610438,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID52.5675,Yes,,,
Savannah,10/8/12,286616,19300,141,1600,0.23,12.29,0.052610438,In Store Credit Card Signup Discount; ID52.5961,Yes,,,
Savannah,10/9/12,131360,19300,86,329,0.45,9.12,0.052610438,In Store Credit Card Signup Discount; ID8.4204,No,,,
Savannah,10/10/12,148065,19300,82,341,0.41,11.73,0.052610438,In Store Credit Card Signup Discount; ID25.1244,No,,,
Savannah,10/11/12,189023,19300,143,477,0.17,8.58,0.052610438,In Store Credit Card Signup Discount; ID28.2364,No,,,
Savannah,10/12/12,149877,19300,146,750,1,11.62,0.052610438,In Store Credit Card Signup Discount; ID60.064,No,,,
Savannah,10/13/12,231765,19300,106,1022,0.45,11.74,0.052610438,In Store Credit Card Signup Discount; ID51.665,No,,-1500,
Savannah,10/14/12,206437,19300,141,723,0.81,7.81,0.052383315,In Store Credit Card Signup Discount; ID136.2014,No,,,
Savannah,10/15/12,197521,19300,89,367,0.27,12.28,0.052383315,In Store Credit Card Signup Discount; ID3.3837,No,,,
Savannah,10/16/12,216562,19300,67,436,0.58,8.04,0.052383315,In Store Credit Card Signup Discount; ID49.9124,No,,,
Savannah,10/17/12,213282,19300,57,394,0.81,6.9,0.052383315,In Store Credit Card Signup Discount; ID161.5956,No,,,
Savannah,10/18/12,210118,19300,163,463,0.34,13.94,0.052383315,In Store Credit Card Signup Discount; ID58.9709,No,,,
Savannah,10/19/12,200152,19300,241,652,0.7,15.98,0.052383315,In Store Credit Card Signup Discount; ID21.0428,No,,,
Savannah,10/20/12,294108,19300,189,1223,0.85,16.63,0.052383315,In Store Credit Card Signup Discount; ID193.1042,No,,-500,
Savannah,10/21/12,251825,19300,133,748,0.64,14.03,0.047613858,In Store Credit Card Signup Discount; ID184.46,No,,,
Savannah,10/22/12,218005,19300,93,366,0.62,7.73,0.047613858,In Store Credit Card Signup Discount; ID203.9154,No,,,
Savannah,10/23/12,202109,19300,96,447,0.54,10.05,0.047613858,In Store Credit Card Signup Discount; ID47.7087,No,,,
Savannah,10/24/12,206205,19300,106,501,0.21,8.38,0.047613858,In Store Credit Card Signup Discount; ID76.9084,No,,,
Savannah,10/25/12,230379,19300,108,474,0.32,7.11,0.047613858,In Store Credit Card Signup Discount; ID198.409,No,,,
Savannah,10/26/12,238456,19300,187,611,0.86,8.81,0.047613858,In Store Credit Card Signup Discount; ID148.6645,No,,,
Savannah,10/27/12,242553,19300,194,746,0.27,11.88,0.047613858,In Store Credit Card Signup Discount; ID200.0452,No,,-2750,
Savannah,10/28/12,213348,19300,162,542,0.34,9.73,0.046630313,In Store Credit Card Signup Discount; ID162.0394,No,,,
Savannah,10/29/12,203558,19300,71,338,0.46,11.14,0.046630313,In Store Credit Card Signup Discount; ID39.7967,No,,,
Savannah,10/30/12,252400,19300,76,392,0.23,6.41,0.046630313,In Store Credit Card Signup Discount; ID243.0758,No,,,
Savannah,10/31/12,192145,19300,83,488,0.23,7.08,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.7592,No,,,
Savannah,11/1/12,231643,19300,93,473,0.52,11.72,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.4748,No,,,-0.019967039
Savannah,11/2/12,173888,19300,179,730,0.09,6.21,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3929,No,,,
Savannah,11/3/12,289207,19300,144,1028,0.6,7.25,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3752,No,,4500,
Savannah,11/4/12,190458,19300,100,771,1.08,11.05,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID39.1014,No,,,
Savannah,11/5/12,185750,19300,49,364,0.22,9.77,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID32.5525,No,,,
Savannah,11/6/12,213459,19300,90,364,0.34,10.89,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID15.9412,No,,,
Savannah,11/7/12,192199,19300,103,418,0.55,12.02,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID24.261,No,,,
Savannah,11/8/12,211461,19300,110,486,0.09,7.43,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID16.6085,No,,,
Savannah,11/9/12,269590,19300,161,701,0.63,9.41,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID27.6835,No,,,
Savannah,11/10/12,518604,19300,466,4166,0.79,11.57,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID53.6663,Yes,,14250,
Savannah,11/11/12,358775,19300,451,3181,0.57,8.97,0.04431034,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID29.5373,Yes,,,
Savannah,11/12/12,404739,19300,185,2802,0.35,10.37,0.04431034,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID124.1958,Yes,,,
Savannah,11/13/12,255321,19300,78,417,0.86,7.34,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID5.9006,No,,,
Savannah,11/14/12,248836,19300,132,443,0.37,9.05,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID31.707,No,,,
Savannah,11/15/12,211238,19300,107,538,1.02,12.17,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz ID19.522,No,,,
Savannah,11/16/12,289263,19300,209,794,0.87,16.52,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID98.3352,No,,,
Savannah,11/17/12,422261,19300,268,1412,1.25,21.88,0.04431034,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID65.0255,No,,7750,
Savannah,11/18/12,308993,19300,248,1034,0.76,16.4,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID27.6364,No,,,
Savannah,11/19/12,227475,19300,107,698,0.52,9.7,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID22.0351,No,,,
Savannah,11/20/12,199538,19300,105,724,0.71,16.2,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID198.0523,No,,,
Savannah,11/21/12,314904,19300,143,792,0.52,15.53,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID111.9691,No,,,
Savannah,11/22/12,232768,19300,92,1154,0.11,16.65,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID97.9764,No,,,
Savannah,11/23/12,710128,19300,306,5300,2.05,17.43,0.062555498,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID129.1367,No,,,
Savannah,11/24/12,338014,19300,163,1449,1,17.99,0.062555498,In Store Credit Card Signup Discount; Christmas Email Campaign ID102.3516,No,,6250,
Savannah,11/25/12,258161,19300,184,1087,1.71,19.19,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID86.175,No,,,
Savannah,11/26/12,270962,19300,73,429,0.5,15.97,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID112.6918,No,,,
Savannah,11/27/12,262240,19300,65,402,0.49,11.69,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID41.4879,No,,,
Savannah,11/28/12,277746,19300,73,468,0.68,12.33,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID246.3047,No,,,
Savannah,11/29/12,246263,19300,116,468,1.47,11.41,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID195.9829,No,,,
Savannah,11/30/12,294778,19300,182,603,1,17.41,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID42.0512,No,,,
Savannah,12/1/12,342786,19300,165,1312,1.09,12.07,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.1156,No,,2500,-0.001452012
Savannah,12/2/12,400905,19300,157,922,1.75,12.5,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.8717,No,,,
Savannah,12/3/12,323947,19300,70,455,0.61,16.22,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID21.5443,No,,,
Savannah,12/4/12,308650,19300,46,481,0.44,18.74,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID13.2491,No,,,
Savannah,12/5/12,297324,19300,56,587,0.99,17.36,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID27.4057,No,,,
Savannah,12/6/12,306843,19300,111,614,1.42,15.69,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9345,No,,,
Savannah,12/7/12,377192,19300,111,787,1.01,14.55,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058,No,,,
Savannah,12/8/12,379321,19300,113,1188,1.08,11.58,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353,No,,-26000,
Savannah,12/9/12,419603,19300,133,1252,1.01,19.36,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107,No,,,
Savannah,12/10/12,272651,19300,82,548,0.67,13.96,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943,No,,,
Savannah,12/11/12,357744,19300,77,612,0.89,14.29,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID123.8746,No,,,
Savannah,12/12/12,317837,19300,94,706,0.74,14.67,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID42.5686,No,,,
Savannah,12/13/12,287865,19300,101,679,0.81,12.29,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID12.4874,No,,,
Savannah,12/14/12,331073,19300,154,865,0.99,21.1,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID145.3224,No,,,
Savannah,12/15/12,374030,19300,190,1743,1.3,20.7,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID91.778,No,,-11750,
Savannah,12/16/12,325439,19300,106,1410,1.92,20.56,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID117.0104,No,,,
Savannah,12/17/12,345927,19300,63,1010,1.13,19.92,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID186.869,No,,,
Savannah,12/18/12,245152,19300,70,983,0.76,16.24,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID210.9551,No,,,
Savannah,12/19/12,384795,19300,94,1274,1.27,21.47,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID97.9348,No,,,
Savannah,12/20/12,413608,19300,120,1273,1.56,18.67,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID194.6545,No,,,
Savannah,12/21/12,407237,19300,187,1539,1.17,20.61,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID228.2486,No,,,
Savannah,12/22/12,467923,19300,190,2281,1.72,22.67,0.080407881,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID227.6977,No,,-6250,
Savannah,12/23/12,404980,19300,161,2280,1.73,19.74,0.09208429,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID157.1698,No,,,
Savannah,12/24/12,315883,19300,106,1060,0.62,24.26,0.09208429,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID124.8182,No,,,
Savannah,12/25/12,0,19300,0,0,0,0,0,None ID1.2,No,,,
Savannah,12/26/12,329248,19300,129,2212,2.17,21.25,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID49.6762,No,,,
Savannah,12/27/12,305583,19300,137,1270,1.89,22.11,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.6259,No,,,
Savannah,12/28/12,353356,19300,110,1298,1.84,13.78,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID115.05,No,,,
Savannah,12/29/12,281255,19300,96,1482,1.68,14.33,0.09208429,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID35.1179,No,,-4000,
Savannah,12/30/12,306562,19300,136,1414,2.01,19.55,0.095230417,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID195.8645,No,,,
Savannah,12/31/12,303559,19300,86,1189,1.32,15.26,0.095230417,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID58.0895,No,,,
Savannah,1/1/13,249468,19300,93,686,1.18,20.23,0.095230417,In Store Credit Card Signup Discount; ID0.779,No,2.8,,0.020482073
Savannah,1/2/13,239354,19300,69,911,1.42,15.25,0.095230417,In Store Credit Card Signup Discount; ID1.2499,No,,,
Savannah,1/3/13,287746,19300,110,659,1.72,22.75,0.095230417,In Store Credit Card Signup Discount; ID1.0137,No,,,
Savannah,1/4/13,267767,19300,150,674,1.76,19.27,0.095230417,In Store Credit Card Signup Discount; ID1.6791,No,,,
Savannah,1/5/13,319787,19300,136,962,2.46,19.37,0.095230417,In Store Credit Card Signup Discount; ID4.2535,No,,7750,
Savannah,1/6/13,237368,19300,119,632,1.48,17.25,0.104473082,In Store Credit Card Signup Discount; ID3.8764,No,,,
Savannah,1/7/13,277387,19300,55,487,0.93,19.93,0.104473082,In Store Credit Card Signup Discount; ID5.2327,No,,,
Savannah,1/8/13,222411,19300,43,370,1.17,14.45,0.104473082,In Store Credit Card Signup Discount; ID0.4614,No,,,
Savannah,1/9/13,247306,19300,64,474,1.42,16.94,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID1.1255,No,,,
Savannah,1/10/13,233704,19300,100,434,1.63,19.13,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9401,No,,,
Savannah,1/11/13,249296,19300,138,553,1.47,18,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID8.4598,No,,,
Savannah,1/12/13,289545,19300,76,829,1.81,19.73,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7671,No,,-5000,
Savannah,1/13/13,246373,19300,90,683,2.33,17.62,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738,No,,,
Savannah,1/14/13,230514,19300,86,381,0.99,21.01,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623,No,,,
Savannah,1/15/13,229723,19300,57,421,1.27,17.71,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499,No,,,
Savannah,1/16/13,212264,19300,59,406,0.98,14.31,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963,No,,,
Savannah,1/17/13,281270,19300,88,394,1.15,16.56,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145,No,,,
Savannah,1/18/13,222541,19300,140,551,1.45,12.98,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405,No,,,
Savannah,1/19/13,438559,19300,280,3056,2.18,16.11,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771,Yes,,-5750,
Savannah,1/20/13,331394,19300,195,2400,1.53,19.21,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055,Yes,,,
Savannah,1/21/13,288405,19300,145,1756,1.08,14.03,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171,Yes,,,
Savannah,1/22/13,199997,19300,57,301,0.71,18.53,0.145372984,In Store Credit Card Signup Discount; ID19.1945,No,,,
Savannah,1/23/13,156890,19300,50,367,1.4,16.83,0.145372984,In Store Credit Card Signup Discount; ID0.0315,No,,,
Savannah,1/24/13,168265,19300,76,315,1.42,10.56,0.145372984,In Store Credit Card Signup Discount; ID15.1985,No,,,
Savannah,1/25/13,155197,19300,97,327,0.73,11.74,0.145372984,In Store Credit Card Signup Discount; ID15.7261,No,,,
Savannah,1/26/13,186688,19300,73,668,1.25,9.55,0.145372984,In Store Credit Card Signup Discount; ID23.2064,No,,1000,
Savannah,1/27/13,187998,19300,104,549,1.52,15.69,0.141106073,In Store Credit Card Signup Discount; ID10.2603,No,,,
Savannah,1/28/13,155988,19300,43,234,0.49,16.23,0.141106073,In Store Credit Card Signup Discount; ID17.9229,No,,,
Savannah,1/29/13,195494,19300,90,263,0.7,8.5,0.141106073,In Store Credit Card Signup Discount; ID17.5998,No,,,
Savannah,1/30/13,156890,19300,54,314,0.55,9.91,0.141106073,In Store Credit Card Signup Discount; ID8.2561,No,,,
Savannah,1/31/13,151118,19300,90,430,1.15,8.3,0.141106073,In Store Credit Card Signup Discount; ID17.3524,No,,,
Savannah,2/1/13,165721,19300,109,522,1.16,12.39,0.141106073,In Store Credit Card Signup Discount; ID0.5304,No,,,0.07350199
Savannah,2/2/13,197281,19300,106,848,0.99,8.81,0.141106073,In Store Credit Card Signup Discount; ID3.956,No,,-2500,
Savannah,2/3/13,171821,19300,50,470,1.06,7.73,0.11941362,In Store Credit Card Signup Discount; ID4.8827,No,,,
Savannah,2/4/13,138237,19300,57,352,0.47,10.68,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.3888,No,,,
Savannah,2/5/13,158002,19300,50,351,0.73,7.72,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.2195,No,,,
Savannah,2/6/13,151278,19300,59,339,1.16,7.06,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID9.669,No,,,
Savannah,2/7/13,136231,19300,75,339,1.05,13.12,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.5578,No,,,
Savannah,2/8/13,207060,19300,148,572,0.92,18.19,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4764,No,,,
Savannah,2/9/13,172144,19300,106,975,1.31,17.41,0.11941362,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.4304,No,,250,
Savannah,2/10/13,210229,19300,89,701,1.35,18.15,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID9.4839,No,,,
Savannah,2/11/13,152444,19300,92,416,0.45,15.99,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.3874,No,,,
Savannah,2/12/13,173240,19300,75,442,0.57,12.59,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID10.7491,No,,,
Savannah,2/13/13,166878,19300,47,416,0.5,16.81,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.9163,No,,,
Savannah,2/14/13,150036,19300,78,559,0.77,11.15,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID24.863,No,,,
Savannah,2/15/13,183547,19300,122,585,1.26,11.17,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID19.838,No,,,
Savannah,2/16/13,471531,19300,237,3544,1.61,12.51,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.5073,Yes,,5000,
Savannah,2/17/13,327852,19300,148,2685,1.58,12.62,0.064672417,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.1855,Yes,,,
Savannah,2/18/13,340421,19300,124,2255,0.78,15.09,0.064672417,In Store Credit Card Signup Discount; Presidents Day Email Blast ID14.1222,Yes,,,
Savannah,2/19/13,118618,19300,77,286,0.67,12.47,0.064672417,Feb. In Store Credit Card Signup Discount; ID4.6952,No,,,
Savannah,2/20/13,162317,19300,77,349,0.73,13.84,0.064672417,Feb. In Store Credit Card Signup Discount; ID24.7204,No,,,
Savannah,2/21/13,128892,19300,77,298,0.23,10.33,0.064672417,Feb. In Store Credit Card Signup Discount; ID24.4139,No,,,
Savannah,2/22/13,156700,19300,134,415,0.61,10.85,0.064672417,Feb. In Store Credit Card Signup Discount; ID11.1753,No,,,
Savannah,2/23/13,215226,19300,112,712,0.32,11.33,0.064672417,Feb. In Store Credit Card Signup Discount; ID0.1717,No,,-7250,
Savannah,2/24/13,135017,19300,87,506,0.42,8.27,0.060196641,Feb. In Store Credit Card Signup Discount; ID2.6623,No,,,
Savannah,2/25/13,174825,19300,68,311,0.13,8.17,0.060196641,Feb. In Store Credit Card Signup Discount; ID48.0583,No,,,
Savannah,2/26/13,171927,19300,51,285,0.18,8.57,0.060196641,Feb. In Store Credit Card Signup Discount; ID9.2267,No,,,
Savannah,2/27/13,169206,19300,70,311,0.27,8.97,0.060196641,Feb. In Store Credit Card Signup Discount; ID43.1332,No,,,
Savannah,2/28/13,130186,19300,131,348,0.51,11.89,0.060196641,Feb. In Store Credit Card Signup Discount; ID36.1579,No,,,
Savannah,3/1/13,184179,19300,100,491,1.29,9,0.060196641,In Store Credit Card Signup Discount; ID2.1744,No,,,-0.034766141
Savannah,3/2/13,179465,19300,100,747,0.82,7.88,0.060196641,In Store Credit Card Signup Discount; ID2.3823,No,,-5750,
Savannah,3/3/13,149932,19300,77,490,0.42,9.62,0.066422854,In Store Credit Card Signup Discount; ID7.7571,No,,,
Savannah,3/4/13,173125,19300,70,336,0.01,6.92,0.066422854,In Store Credit Card Signup Discount; ID7.647,No,,,
Savannah,3/5/13,151022,19300,54,271,0.66,9.75,0.066422854,In Store Credit Card Signup Discount; ID4.1778,No,,,
Savannah,3/6/13,198071,19300,61,310,0.65,10.66,0.066422854,In Store Credit Card Signup Discount; March Madness Gear Sale ID7.062,No,,,
Savannah,3/7/13,172626,19300,100,336,0.64,9.78,0.066422854,In Store Credit Card Signup Discount; March Madness Gear Sale ID12.1089,No,,,
Savannah,3/8/13,143381,19300,96,412,0.47,13.4,0.066422854,In Store Credit Card Signup Discount; March Madness Gear Sale ID3.4575,No,,,
Savannah,3/9/13,238814,19300,79,862,0.68,9.23,0.066422854,In Store Credit Card Signup Discount; March Madness Gear Sale ID21.341,No,,-250,
Savannah,3/10/13,194664,19300,172,605,0.61,11.05,0.049576671,In Store Credit Card Signup Discount; ID13.1065,No,,,
